  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   3.802E+016  2.869E-004  1.133E-008  1.281E-014  1.738E-010  9.046E-010  8.500E-002  1.437E-008  2.429E-012  6.425E-015  4.848E-004
   4.074E+016  2.871E-004  1.210E-008  1.281E-014  1.991E-010  1.031E-009  8.500E-002  1.584E-008  2.781E-012  3.865E-015  4.866E-004
   4.365E+016  2.873E-004  1.298E-008  1.282E-014  2.279E-010  1.177E-009  8.500E-002  1.741E-008  3.182E-012  2.375E-015  4.877E-004
   4.677E+016  2.875E-004  1.398E-008  1.282E-014  2.607E-010  1.345E-009  8.500E-002  1.910E-008  3.641E-012  1.515E-015  4.884E-004
   5.012E+016  2.877E-004  1.513E-008  1.283E-014  2.982E-010  1.536E-009  8.500E-002  2.092E-008  4.163E-012  1.012E-015  4.888E-004
   5.370E+016  2.879E-004  1.643E-008  1.283E-014  3.409E-010  1.753E-009  8.500E-002  2.287E-008  4.758E-012  7.053E-016  4.891E-004
   5.754E+016  2.881E-004  1.794E-008  1.283E-014  3.895E-010  2.001E-009  8.500E-002  2.496E-008  5.435E-012  5.084E-016  4.892E-004
   6.166E+016  2.884E-004  1.967E-008  1.284E-014  4.447E-010  2.282E-009  8.500E-002  2.720E-008  6.204E-012  3.745E-016  4.893E-004
   6.607E+016  2.886E-004  2.168E-008  1.284E-014  5.073E-010  2.601E-009  8.500E-002  2.960E-008  7.076E-012  2.793E-016  4.894E-004
   7.079E+016  2.889E-004  2.401E-008  1.284E-014  5.783E-010  2.962E-009  8.500E-002  3.218E-008  8.063E-012  2.095E-016  4.895E-004
   7.586E+016  2.891E-004  2.673E-008  1.284E-014  6.584E-010  3.369E-009  8.500E-002  3.495E-008  9.179E-012  1.576E-016  4.896E-004
   8.128E+016  2.894E-004  2.992E-008  1.284E-014  7.489E-010  3.828E-009  8.500E-002  3.791E-008  1.044E-011  1.187E-016  4.896E-004
   8.710E+016  2.897E-004  3.365E-008  1.284E-014  8.507E-010  4.344E-009  8.500E-002  4.109E-008  1.185E-011  8.945E-017  4.897E-004
   9.333E+016  2.900E-004  3.803E-008  1.284E-014  9.650E-010  4.922E-009  8.500E-002  4.450E-008  1.344E-011  6.742E-017  4.897E-004
   1.000E+017  2.903E-004  4.319E-008  1.284E-014  1.093E-009  5.568E-009  8.500E-002  4.816E-008  1.522E-011  5.082E-017  4.897E-004
   1.072E+017  2.906E-004  4.927E-008  1.284E-014  1.236E-009  6.287E-009  8.500E-002  5.208E-008  1.720E-011  3.832E-017  4.898E-004
   1.148E+017  2.910E-004  5.645E-008  1.284E-014  1.394E-009  7.086E-009  8.500E-002  5.628E-008  1.940E-011  2.891E-017  4.898E-004
   1.230E+017  2.914E-004  6.493E-008  1.284E-014  1.569E-009  7.968E-009  8.500E-002  6.079E-008  2.184E-011  2.182E-017  4.898E-004
   1.318E+017  2.917E-004  7.494E-008  1.284E-014  1.763E-009  8.938E-009  8.500E-002  6.562E-008  2.452E-011  1.648E-017  4.899E-004
   1.413E+017  2.921E-004  8.675E-008  1.284E-014  1.974E-009  1.000E-008  8.500E-002  7.080E-008  2.745E-011  1.245E-017  4.899E-004
   1.514E+017  2.926E-004  1.007E-007  1.284E-014  2.205E-009  1.116E-008  8.500E-002  7.635E-008  3.065E-011  9.408E-018  4.899E-004
   1.622E+017  2.930E-004  1.171E-007  1.284E-014  2.455E-009  1.241E-008  8.500E-002  8.229E-008  3.412E-011  7.113E-018  4.899E-004
   1.738E+017  2.935E-004  1.364E-007  1.284E-014  2.724E-009  1.375E-008  8.500E-002  8.867E-008  3.785E-011  5.379E-018  4.899E-004
   1.862E+017  2.940E-004  1.591E-007  1.284E-014  3.011E-009  1.519E-008  8.500E-002  9.551E-008  4.183E-011  4.069E-018  4.900E-004
   1.995E+017  2.945E-004  1.856E-007  1.284E-014  3.316E-009  1.671E-008  8.500E-002  1.028E-007  4.605E-011  3.078E-018  4.900E-004
   2.138E+017  2.950E-004  2.166E-007  1.284E-014  3.636E-009  1.831E-008  8.500E-002  1.107E-007  5.050E-011  2.328E-018  4.900E-004
   2.291E+017  2.956E-004  2.526E-007  1.284E-014  3.971E-009  1.998E-008  8.500E-002  1.191E-007  5.513E-011  1.761E-018  4.900E-004
   2.455E+017  2.961E-004  2.944E-007  1.284E-014  4.317E-009  2.171E-008  8.500E-002  1.281E-007  5.993E-011  1.331E-018  4.900E-004
   2.630E+017  2.967E-004  3.426E-007  1.283E-014  4.672E-009  2.348E-008  8.500E-002  1.378E-007  6.485E-011  1.006E-018  4.900E-004
   2.818E+017  2.974E-004  3.981E-007  1.283E-014  5.032E-009  2.528E-008  8.500E-002  1.482E-007  6.984E-011  7.606E-019  4.900E-004
   3.020E+017  2.980E-004  4.618E-007  1.283E-014  5.394E-009  2.710E-008  8.500E-002  1.593E-007  7.487E-011  5.746E-019  4.900E-004
   3.236E+017  2.987E-004  5.344E-007  1.283E-014  5.755E-009  2.891E-008  8.500E-002  1.712E-007  7.988E-011  4.340E-019  4.900E-004
   3.467E+017  2.994E-004  6.169E-007  1.283E-014  6.111E-009  3.069E-008  8.500E-002  1.839E-007  8.482E-011  3.277E-019  4.900E-004
   3.715E+017  3.001E-004  7.103E-007  1.283E-014  6.459E-009  3.245E-008  8.500E-002  1.976E-007  8.966E-011  2.474E-019  4.900E-004
   3.981E+017  3.009E-004  8.155E-007  1.283E-014  6.796E-009  3.415E-008  8.500E-002  2.122E-007  9.436E-011  1.867E-019  4.901E-004
   4.266E+017  3.016E-004  9.336E-007  1.283E-014  7.120E-009  3.579E-008  8.500E-002  2.279E-007  9.887E-011  1.410E-019  4.901E-004
   4.571E+017  3.024E-004  1.066E-006  1.283E-014  7.428E-009  3.735E-008  8.500E-002  2.448E-007  1.032E-010  1.064E-019  4.901E-004
   4.898E+017  3.032E-004  1.213E-006  1.283E-014  7.719E-009  3.883E-008  8.500E-002  2.628E-007  1.072E-010  8.038E-020  4.901E-004
   5.248E+017  3.040E-004  1.376E-006  1.283E-014  7.992E-009  4.023E-008  8.500E-002  2.821E-007  1.110E-010  6.073E-020  4.901E-004
   5.623E+017  3.048E-004  1.556E-006  1.283E-014  8.245E-009  4.153E-008  8.500E-002  3.028E-007  1.146E-010  4.590E-020  4.901E-004
   6.026E+017  3.057E-004  1.755E-006  1.283E-014  8.480E-009  4.273E-008  8.500E-002  3.250E-007  1.179E-010  3.471E-020  4.901E-004
   6.457E+017  3.065E-004  1.974E-006  1.283E-014  8.695E-009  4.384E-008  8.500E-002  3.488E-007  1.209E-010  2.627E-020  4.901E-004
   6.918E+017  3.074E-004  2.213E-006  1.283E-014  8.891E-009  4.485E-008  8.500E-002  3.743E-007  1.237E-010  1.989E-020  4.901E-004
   7.413E+017  3.083E-004  2.475E-006  1.283E-014  9.070E-009  4.578E-008  8.500E-002  4.016E-007  1.262E-010  1.506E-020  4.901E-004
   7.943E+017  3.092E-004  2.761E-006  1.283E-014  9.231E-009  4.661E-008  8.500E-002  4.308E-007  1.284E-010  1.142E-020  4.901E-004
   8.511E+017  3.101E-004  3.072E-006  1.283E-014  9.376E-009  4.737E-008  8.500E-002  4.622E-007  1.305E-010  8.656E-021  4.901E-004
   9.120E+017  3.110E-004  3.410E-006  1.283E-014  9.506E-009  4.804E-008  8.500E-002  4.958E-007  1.323E-010  6.565E-021  4.901E-004
   9.772E+017  3.119E-004  3.777E-006  1.283E-014  9.623E-009  4.865E-008  8.500E-002  5.318E-007  1.340E-010  4.982E-021  4.901E-004
   1.047E+018  3.129E-004  4.174E-006  1.283E-014  9.726E-009  4.918E-008  8.500E-002  5.704E-007  1.355E-010  3.781E-021  4.901E-004
