  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   9.772E+017  8.616E-004  4.371E-006  1.283E-014  1.004E-008  1.671E-007  8.500E-002  5.346E-007  1.452E-010  1.433E-022  4.901E-004
   1.047E+018  8.623E-004  4.784E-006  1.283E-014  1.009E-008  1.673E-007  8.500E-002  5.732E-007  1.460E-010  1.097E-022  4.901E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  2.468E-009  2.954E-021  6.157E-016  6.446E-012  8.756E-016  1.500E-017  1.530E-009  1.512E-008  4.708E-009  3.766E-010
   1.148E+014  3.589E-009  1.796E-020  8.642E-016  8.375E-012  1.335E-015  1.722E-017  2.103E-009  3.140E-008  7.610E-009  8.063E-010
   1.230E+014  4.999E-009  5.057E-020  1.232E-015  1.046E-011  2.023E-015  1.978E-017  2.795E-009  4.967E-008  1.041E-008  1.168E-009
   1.318E+014  6.905E-009  1.056E-019  1.804E-015  1.288E-011  3.089E-015  2.271E-017  3.678E-009  7.052E-008  1.381E-008  1.474E-009
   1.413E+014  9.472E-009  1.878E-019  2.699E-015  1.566E-011  4.738E-015  2.608E-017  4.798E-009  9.448E-008  1.804E-008  1.733E-009
   1.514E+014  1.290E-008  3.019E-019  4.098E-015  1.887E-011  7.276E-015  2.994E-017  6.215E-009  1.220E-007  2.326E-008  1.952E-009
   1.622E+014  1.742E-008  4.520E-019  6.273E-015  2.255E-011  1.116E-014  3.436E-017  8.003E-009  1.534E-007  2.966E-008  2.136E-009
   1.738E+014  2.334E-008  6.412E-019  9.629E-015  2.677E-011  1.707E-014  3.944E-017  1.025E-008  1.892E-007  3.741E-008  2.288E-009
   1.862E+014  3.097E-008  8.716E-019  1.475E-014  3.160E-011  2.598E-014  4.526E-017  1.306E-008  2.297E-007  4.670E-008  2.413E-009
   1.995E+014  4.072E-008  1.143E-018  2.249E-014  3.712E-011  3.932E-014  5.194E-017  1.657E-008  2.753E-007  5.768E-008  2.516E-009
   2.138E+014  5.301E-008  1.453E-018  3.403E-014  4.346E-011  5.911E-014  5.959E-017  2.093E-008  3.265E-007  7.050E-008  2.602E-009
   2.291E+014  6.832E-008  1.799E-018  5.103E-014  5.079E-011  8.821E-014  6.835E-017  2.631E-008  3.836E-007  8.529E-008  2.679E-009
   2.455E+014  8.720E-008  2.174E-018  7.572E-014  5.939E-011  1.306E-013  7.839E-017  3.295E-008  4.471E-007  1.021E-007  2.751E-009
   2.630E+014  1.102E-007  2.569E-018  1.112E-013  6.962E-011  1.920E-013  8.989E-017  4.110E-008  5.176E-007  1.210E-007  2.825E-009
   2.818E+014  1.380E-007  2.976E-018  1.613E-013  8.205E-011  2.800E-013  1.031E-016  5.108E-008  5.955E-007  1.420E-007  2.909E-009
   3.020E+014  1.713E-007  3.384E-018  2.315E-013  9.743E-011  4.051E-013  1.181E-016  6.326E-008  6.813E-007  1.650E-007  3.007E-009
   3.236E+014  2.107E-007  3.783E-018  3.286E-013  1.168E-010  5.818E-013  1.354E-016  7.805E-008  7.758E-007  1.899E-007  3.128E-009
   3.467E+014  2.573E-007  4.163E-018  4.611E-013  1.417E-010  8.293E-013  1.551E-016  9.594E-008  8.795E-007  2.164E-007  3.276E-009
   3.715E+014  3.117E-007  4.514E-018  6.403E-013  1.741E-010  1.174E-012  1.776E-016  1.175E-007  9.931E-007  2.442E-007  3.457E-009
   3.981E+014  3.751E-007  4.829E-018  8.797E-013  2.165E-010  1.649E-012  2.034E-016  1.432E-007  1.117E-006  2.732E-007  3.677E-009
   4.266E+014  4.487E-007  5.103E-018  1.196E-012  2.725E-010  2.301E-012  2.329E-016  1.739E-007  1.253E-006  3.027E-007  3.941E-009
   4.571E+014  5.336E-007  5.331E-018  1.611E-012  3.468E-010  3.188E-012  2.665E-016  2.100E-007  1.401E-006  3.324E-007  4.254E-009
   4.898E+014  6.314E-007  5.511E-018  2.149E-012  4.454E-010  4.386E-012  3.049E-016  2.524E-007  1.562E-006  3.619E-007  4.619E-009
   5.248E+014  7.438E-007  5.642E-018  2.839E-012  5.768E-010  5.994E-012  3.488E-016  3.017E-007  1.738E-006  3.905E-007  5.041E-009
   5.623E+014  8.726E-007  5.727E-018  3.717E-012  7.517E-010  8.137E-012  3.989E-016  3.587E-007  1.928E-006  4.179E-007  5.523E-009
   6.026E+014  1.020E-006  5.768E-018  4.823E-012  9.841E-010  1.097E-011  4.560E-016  4.240E-007  2.135E-006  4.435E-007  6.068E-009
   6.457E+014  1.189E-006  5.768E-018  6.204E-012  1.293E-009  1.470E-011  5.212E-016  4.984E-007  2.359E-006  4.669E-007  6.679E-009
