   TIME       H          H-         H+         H2+        H3+        He+        He         HeH+       C+         C        
   1.000E+02  8.087E-19  2.637E-11  1.017E-07  1.810E-12  5.553E-17  5.799E-19  2.907E-10  1.879E-18  6.147E-13  1.785E-11
   1.259E+02  8.087E-19  2.696E-11  1.412E-07  2.402E-12  6.237E-17  5.919E-19  3.787E-10  2.113E-18  8.658E-13  1.969E-11
   1.585E+02  8.087E-19  2.722E-11  1.945E-07  3.278E-12  7.194E-17  6.066E-19  5.121E-10  2.440E-18  1.281E-12  2.181E-11
   1.995E+02  8.087E-19  2.684E-11  2.659E-07  4.627E-12  8.579E-17  6.250E-19  7.205E-10  2.915E-18  2.002E-12  2.404E-11
   2.512E+02  8.087E-19  2.533E-11  3.602E-07  6.743E-12  1.070E-16  6.488E-19  1.053E-09  3.647E-18  3.315E-12  2.596E-11
   3.162E+02  8.087E-19  2.205E-11  4.804E-07  1.005E-11  1.419E-16  6.811E-19  1.587E-09  4.865E-18  5.786E-12  2.662E-11
   3.981E+02  8.087E-19  1.662E-11  6.244E-07  1.493E-11  2.054E-16  7.286E-19  2.408E-09  7.119E-18  1.041E-11  2.443E-11
   5.012E+02  8.087E-19  9.839E-12  7.783E-07  2.096E-11  3.349E-16  8.048E-19  3.456E-09  1.185E-17  1.817E-11  1.814E-11
   6.310E+02  8.088E-19  4.175E-12  9.172E-07  2.580E-11  6.266E-16  9.335E-19  4.211E-09  2.294E-17  2.767E-11  9.715E-12
   7.943E+02  8.088E-19  1.309E-12  1.019E-06  2.705E-11  1.310E-15  1.141E-18  3.954E-09  5.029E-17  3.404E-11  3.713E-12
   1.000E+03  8.089E-19  3.821E-13  1.080E-06  2.627E-11  2.852E-15  1.431E-18  2.999E-09  1.156E-16  3.624E-11  1.233E-12
   1.259E+03  8.092E-19  1.428E-13  1.116E-06  2.571E-11  6.117E-15  1.774E-18  2.208E-09  2.631E-16  3.924E-11  4.846E-13
   1.585E+03  8.097E-19  7.931E-14  1.137E-06  2.489E-11  1.277E-14  2.126E-18  1.759E-09  5.929E-16  4.516E-11  2.738E-13
   1.995E+03  8.106E-19  5.960E-14  1.155E-06  2.224E-11  2.609E-14  2.435E-18  1.444E-09  1.336E-15  4.864E-11  2.172E-13
   2.512E+03  8.124E-19  5.359E-14  1.174E-06  1.717E-11  5.185E-14  2.649E-18  1.116E-09  2.876E-15  3.936E-11  2.165E-13
   3.162E+03  8.155E-19  5.313E-14  1.196E-06  1.141E-11  9.823E-14  2.763E-18  8.126E-10  5.341E-15  2.229E-11  2.445E-13
   3.981E+03  8.205E-19  5.280E-14  1.219E-06  7.602E-12  1.740E-13  2.817E-18  6.332E-10  8.169E-15  1.210E-11  2.808E-13
   5.012E+03  8.273E-19  5.046E-14  1.244E-06  5.852E-12  2.868E-13  2.846E-18  5.640E-10  1.077E-14  8.530E-12  3.133E-13
   6.310E+03  8.361E-19  4.734E-14  1.276E-06  5.041E-12  4.428E-13  2.864E-18  5.424E-10  1.292E-14  7.259E-12  3.415E-13
   7.943E+03  8.465E-19  4.439E-14  1.317E-06  4.579E-12  6.479E-13  2.877E-18  5.383E-10  1.470E-14  6.661E-12  3.682E-13
   1.000E+04  8.584E-19  4.183E-14  1.371E-06  4.260E-12  9.118E-13  2.890E-18  5.420E-10  1.628E-14  6.316E-12  3.960E-13
   1.259E+04  8.717E-19  3.962E-14  1.441E-06  4.016E-12  1.251E-12  2.902E-18  5.510E-10  1.775E-14  6.108E-12  4.267E-13
   1.585E+04  8.866E-19  3.771E-14  1.531E-06  3.816E-12  1.693E-12  2.915E-18  5.645E-10  1.911E-14  5.997E-12  4.615E-13
   1.995E+04  9.033E-19  3.600E-14  1.646E-06  3.643E-12  2.278E-12  2.929E-18  5.825E-10  2.035E-14  5.965E-12  5.015E-13
   2.512E+04  9.223E-19  3.443E-14  1.788E-06  3.480E-12  3.068E-12  2.945E-18  6.056E-10  2.144E-14  6.009E-12  5.479E-13
   3.162E+04  9.442E-19  3.288E-14  1.960E-06  3.315E-12  4.156E-12  2.962E-18  6.343E-10  2.230E-14  6.135E-12  6.015E-13
   3.981E+04  9.701E-19  3.126E-14  2.162E-06  3.133E-12  5.681E-12  2.982E-18  6.693E-10  2.287E-14  6.362E-12  6.620E-13
   5.012E+04  1.001E-18  2.947E-14  2.384E-06  2.926E-12  7.833E-12  3.005E-18  7.109E-10  2.305E-14  6.729E-12  7.265E-13
   6.310E+04  1.037E-18  2.748E-14  2.601E-06  2.684E-12  1.084E-11  3.030E-18  7.584E-10  2.279E-14  7.298E-12  7.874E-13
   7.943E+04  1.079E-18  2.532E-14  2.769E-06  2.398E-12  1.493E-11  3.058E-18  8.088E-10  2.213E-14  8.168E-12  8.320E-13
   1.000E+05  1.123E-18  2.312E-14  2.815E-06  2.058E-12  2.016E-11  3.087E-18  8.560E-10  2.119E-14  9.459E-12  8.438E-13
   1.259E+05  1.166E-18  2.105E-14  2.657E-06  1.656E-12  2.620E-11  3.116E-18  8.869E-10  2.014E-14  1.123E-11  8.046E-13
   1.585E+05  1.195E-18  1.923E-14  2.242E-06  1.188E-12  3.174E-11  3.138E-18  8.726E-10  1.900E-14  1.321E-11  6.966E-13
   1.995E+05  1.184E-18  1.765E-14  1.620E-06  6.820E-13  3.377E-11  3.134E-18  7.622E-10  1.754E-14  1.422E-11  5.160E-13
   2.512E+05  1.105E-18  1.586E-14  9.797E-07  2.585E-13  2.851E-11  3.081E-18  5.324E-10  1.542E-14  1.212E-11  3.078E-13
   3.162E+05  1.002E-18  1.240E-14  5.081E-07  7.293E-14  1.937E-11  3.005E-18  2.236E-10  1.317E-14  4.537E-12  1.554E-13
   3.981E+05  1.012E-18  4.036E-15  1.981E-07  1.111E-14  2.098E-11  3.022E-18  6.127E-11  1.305E-14  1.119E-12  7.792E-14
   5.012E+05  1.088E-18  9.317E-16  6.003E-08  3.586E-15  2.958E-11  3.091E-18  2.625E-11  1.383E-14  4.872E-13  3.095E-14
   6.310E+05  1.172E-18  2.003E-16  1.412E-08  1.238E-15  3.955E-11  3.168E-18  1.022E-11  1.475E-14  1.913E-13  1.062E-14
   7.943E+05  1.262E-18  4.731E-17  2.613E-09  3.801E-16  5.082E-11  3.251E-18  3.697E-12  1.578E-14  6.814E-14  3.448E-15
   1.000E+06  1.354E-18  1.513E-17  4.442E-10  1.049E-16  6.324E-11  3.339E-18  1.313E-12  1.690E-14  2.321E-14  1.195E-15
   1.259E+06  1.445E-18  6.740E-18  9.952E-11  2.761E-17  7.642E-11  3.430E-18  4.986E-13  1.808E-14  8.170E-15  4.880E-16
   1.585E+06  1.531E-18  3.832E-18  3.594E-11  7.913E-18  8.984E-11  3.521E-18  2.269E-13  1.928E-14  3.360E-15  2.440E-16
   1.995E+06  1.609E-18  2.570E-18  1.860E-11  2.980E-18  1.028E-10  3.608E-18  1.327E-13  2.047E-14  1.794E-15  1.461E-16
   2.512E+06  1.675E-18  1.913E-18  1.195E-11  1.563E-18  1.146E-10  3.690E-18  9.523E-14  2.158E-14  1.214E-15  9.964E-17
   3.162E+06  1.727E-18  1.538E-18  8.760E-12  1.033E-18  1.242E-10  3.759E-18  7.763E-14  2.253E-14  9.522E-16  7.512E-17
   3.981E+06  1.764E-18  1.328E-18  7.118E-12  7.957E-19  1.311E-10  3.812E-18  6.870E-14  2.324E-14  8.214E-16  6.213E-17
   5.012E+06  1.785E-18  1.222E-18  6.323E-12  6.881E-19  1.351E-10  3.844E-18  6.440E-14  2.367E-14  7.583E-16  5.584E-17
   6.310E+06  1.795E-18  1.178E-18  5.996E-12  6.453E-19  1.369E-10  3.859E-18  6.263E-14  2.386E-14  7.323E-16  5.329E-17
   7.943E+06  1.798E-18  1.165E-18  5.894E-12  6.321E-19  1.375E-10  3.863E-18  6.207E-14  2.393E-14  7.241E-16  5.249E-17
   1.000E+07  1.798E-18  1.162E-18  5.872E-12  6.292E-19  1.376E-10  3.864E-18  6.195E-14  2.394E-14  7.223E-16  5.232E-17
   1.259E+07  1.798E-18  1.161E-18  5.869E-12  6.288E-19  1.376E-10  3.865E-18  6.194E-14  2.394E-14  7.220E-16  5.230E-17
   1.585E+07  1.798E-18  1.161E-18  5.869E-12  6.287E-19  1.376E-10  3.865E-18  6.193E-14  2.394E-14  7.220E-16  5.230E-17
   1.995E+07  1.798E-18  1.161E-18  5.869E-12  6.287E-19  1.376E-10  3.865E-18  6.193E-14  2.394E-14  7.220E-16  5.230E-17
   2.512E+07  1.798E-18  1.161E-18  5.869E-12  6.287E-19  1.376E-10  3.865E-18  6.193E-14  2.394E-14  7.220E-16  5.230E-17
