  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.514E+017  4.441E-004  1.310E-008  3.318E-014  4.991E-011  8.459E-010  8.500E-002  1.224E-008  7.252E-013  1.133E-013  4.369E-004
   1.622E+017  4.448E-004  1.441E-008  3.135E-014  5.721E-011  8.971E-010  8.500E-002  1.518E-008  8.304E-013  6.116E-014  4.673E-004
   1.738E+017  4.455E-004  1.587E-008  2.918E-014  6.561E-011  9.834E-010  8.500E-002  1.853E-008  9.516E-013  2.225E-014  4.826E-004
   1.862E+017  4.463E-004  1.750E-008  2.700E-014  7.524E-011  1.100E-009  8.500E-002  2.218E-008  1.091E-012  6.679E-015  4.879E-004
   1.995E+017  4.470E-004  1.931E-008  2.503E-014  8.628E-011  1.240E-009  8.500E-002  2.611E-008  1.250E-012  2.351E-015  4.893E-004
   2.138E+017  4.478E-004  2.132E-008  2.331E-014  9.893E-011  1.400E-009  8.500E-002  3.032E-008  1.433E-012  1.243E-015  4.896E-004
   2.291E+017  4.485E-004  2.357E-008  2.184E-014  1.134E-010  1.582E-009  8.500E-002  3.483E-008  1.643E-012  8.592E-016  4.897E-004
   2.455E+017  4.493E-004  2.607E-008  2.057E-014  1.300E-010  1.787E-009  8.500E-002  3.967E-008  1.882E-012  6.451E-016  4.898E-004
   2.630E+017  4.501E-004  2.887E-008  1.948E-014  1.489E-010  2.017E-009  8.500E-002  4.487E-008  2.156E-012  4.929E-016  4.898E-004
   2.818E+017  4.509E-004  3.200E-008  1.855E-014  1.706E-010  2.278E-009  8.500E-002  5.044E-008  2.469E-012  3.782E-016  4.899E-004
   3.020E+017  4.517E-004  3.553E-008  1.775E-014  1.954E-010  2.571E-009  8.500E-002  5.642E-008  2.827E-012  2.907E-016  4.899E-004
   3.236E+017  4.526E-004  3.950E-008  1.707E-014  2.237E-010  2.900E-009  8.500E-002  6.285E-008  3.235E-012  2.236E-016  4.899E-004
   3.467E+017  4.534E-004  4.399E-008  1.648E-014  2.560E-010  3.271E-009  8.500E-002  6.975E-008  3.701E-012  1.721E-016  4.899E-004
   3.715E+017  4.543E-004  4.908E-008  1.598E-014  2.928E-010  3.687E-009  8.500E-002  7.716E-008  4.232E-012  1.326E-016  4.900E-004
   3.981E+017  4.553E-004  5.489E-008  1.555E-014  3.348E-010  4.154E-009  8.500E-002  8.512E-008  4.836E-012  1.022E-016  4.900E-004
   4.266E+017  4.562E-004  6.154E-008  1.517E-014  3.825E-010  4.677E-009  8.500E-002  9.368E-008  5.523E-012  7.884E-017  4.900E-004
   4.571E+017  4.573E-004  6.917E-008  1.486E-014  4.367E-010  5.263E-009  8.500E-002  1.029E-007  6.304E-012  6.082E-017  4.900E-004
   4.898E+017  4.583E-004  7.797E-008  1.458E-014  4.983E-010  5.917E-009  8.500E-002  1.127E-007  7.190E-012  4.694E-017  4.900E-004
   5.248E+017  4.594E-004  8.815E-008  1.435E-014  5.680E-010  6.647E-009  8.500E-002  1.233E-007  8.193E-012  3.624E-017  4.900E-004
   5.623E+017  4.606E-004  9.996E-008  1.415E-014  6.469E-010  7.459E-009  8.500E-002  1.347E-007  9.327E-012  2.799E-017  4.900E-004
   6.026E+017  4.618E-004  1.137E-007  1.398E-014  7.359E-010  8.362E-009  8.500E-002  1.469E-007  1.061E-011  2.162E-017  4.900E-004
   6.457E+017  4.630E-004  1.298E-007  1.383E-014  8.361E-010  9.362E-009  8.500E-002  1.601E-007  1.205E-011  1.670E-017  4.900E-004
   6.918E+017  4.644E-004  1.486E-007  1.370E-014  9.486E-010  1.047E-008  8.500E-002  1.741E-007  1.366E-011  1.291E-017  4.900E-004
   7.413E+017  4.657E-004  1.707E-007  1.359E-014  1.075E-009  1.169E-008  8.500E-002  1.893E-007  1.547E-011  9.978E-018  4.900E-004
   7.943E+017  4.672E-004  1.966E-007  1.349E-014  1.215E-009  1.302E-008  8.500E-002  2.055E-007  1.749E-011  7.714E-018  4.901E-004
   8.511E+017  4.688E-004  2.272E-007  1.341E-014  1.372E-009  1.448E-008  8.500E-002  2.229E-007  1.973E-011  5.966E-018  4.901E-004
   9.120E+017  4.704E-004  2.632E-007  1.334E-014  1.545E-009  1.607E-008  8.500E-002  2.417E-007  2.221E-011  4.614E-018  4.901E-004
   9.772E+017  4.721E-004  3.056E-007  1.328E-014  1.736E-009  1.779E-008  8.500E-002  2.617E-007  2.494E-011  3.570E-018  4.901E-004
   1.047E+018  4.739E-004  3.555E-007  1.322E-014  1.945E-009  1.965E-008  8.500E-002  2.833E-007  2.794E-011  2.762E-018  4.901E-004
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  2.816E-013  1.261E-023  3.198E-018  4.225E-016  2.405E-018  1.333E-019  7.293E-014  5.426E-014  3.195E-013  1.299E-015
   1.148E+014  3.874E-013  5.861E-023  3.655E-018  4.824E-016  2.748E-018  1.533E-019  9.113E-014  8.337E-014  4.265E-013  1.637E-015
   1.230E+014  5.345E-013  1.530E-022  4.175E-018  5.498E-016  3.140E-018  1.764E-019  1.139E-013  1.252E-013  5.605E-013  2.005E-015
   1.318E+014  7.387E-013  3.161E-022  4.767E-018  6.248E-016  3.584E-018  2.029E-019  1.423E-013  1.845E-013  7.288E-013  2.398E-015
   1.413E+014  1.022E-012  5.756E-022  5.438E-018  7.070E-016  4.089E-018  2.335E-019  1.775E-013  2.662E-013  9.400E-013  2.791E-015
   1.514E+014  1.411E-012  9.688E-022  6.200E-018  7.952E-016  4.662E-018  2.687E-019  2.206E-013  3.744E-013  1.203E-012  3.153E-015
   1.622E+014  1.944E-012  1.546E-021  7.061E-018  8.872E-016  5.310E-018  3.092E-019  2.726E-013  5.131E-013  1.528E-012  3.452E-015
   1.738E+014  2.665E-012  2.376E-021  8.035E-018  9.797E-016  6.042E-018  3.559E-019  3.344E-013  6.848E-013  1.924E-012  3.660E-015
   1.862E+014  3.625E-012  3.550E-021  9.131E-018  1.068E-015  6.867E-018  4.096E-019  4.059E-013  8.911E-013  2.394E-012  3.772E-015
   1.995E+014  4.878E-012  5.191E-021  1.036E-017  1.146E-015  7.793E-018  4.714E-019  4.865E-013  1.133E-012  2.941E-012  3.782E-015
   2.138E+014  6.476E-012  7.466E-021  1.174E-017  1.208E-015  8.831E-018  5.426E-019  5.744E-013  1.410E-012  3.558E-012  3.709E-015
   2.291E+014  8.459E-012  1.060E-020  1.328E-017  1.249E-015  9.989E-018  6.246E-019  6.670E-013  1.722E-012  4.234E-012  3.576E-015
   2.455E+014  1.085E-011  1.489E-020  1.499E-017  1.264E-015  1.127E-017  7.190E-019  7.612E-013  2.070E-012  4.952E-012  3.413E-015
   2.630E+014  1.366E-011  2.075E-020  1.688E-017  1.254E-015  1.270E-017  8.277E-019  8.544E-013  2.456E-012  5.698E-012  3.253E-015
